Wban Number, YearMonthDay, Max Temp, Min Temp, Avg Temp, Dep from Normal, Avg Dew Pt, Avg Wet Bulb, Heating Degree Days, Cooling Degree Days, Significant Weather, Snow/Ice Depth, Snow/Ice Water Equiv, Precipitation Snowfall, Precipitation Water Equiv, Pressue Avg Station, Pressure Avg Sea Level, Wind Speed, Wind Direction, Wind Avg Speed, Max 5 sec speed, Max 5 sec Dir, Max 2 min speed, Max 2 min Dir
24024,20040117,36,24,  30 ,   0, 27, 29, 35,  0,SN FG+ FG FZFG ,-,-,-,  T  ,27.76,30.17,  6.1,34, 7.9, 21,1, 17,1
24024,20040118,25,11,  18 ,   0,  8, 14, 47,  0,SN FG ,M  ,-,M   ,  T  ,27.83,30.29,  8.7,8, 9.3, 16,8, 14,9
24024,20040119,27,14,  21 ,   0, 13, 19, 44,  0,-,-,-,-,  T  ,27.62,30.09,  5.6,8, 6.3, 16,8, 15,9
24024,20040120,41,22,  32 ,   0, 25, 28, 33,  0,-,-,-,-, 0.00,27.73,30.16,  5.8,29, 7.5, 17,28, 15,28
24024,20040121,37,16,  27 ,   0, 22, 25, 38,  0,SN FG ,-,-,-,  T  ,27.78,30.21,  5.8,33,10.3, 26,31, 22,31
24024,20040122,48,12,  30 ,   0, 19, 25, 35,  0,SN FG ,-,-,-, 0.01,27.73,30.17,  5.0,24, 8.0, 23,24, 20,25
24024,20040123,50,28,  39*,   0, 27, 34, 26,  0,-,-,-,-, 0.00,27.49,29.86,  6.5,29,11.9, 28,30, 24,30
24024,20040124,34,19,  27 ,   0, 20, 23, 38,  0,SN FG ,-,-,-,  T  ,27.41,29.82, 15.8,9,16.1, 29,10, 23,10
24024,20040125,30,2,  16 ,   0, 12, 16, 49,  0,FZRA SN FG FZFG UP HZ ,-,-,-,  T  ,27.38,30.28, 11.0,34,16.1, 35,32, 29,32
24024,20040126,7,-8,   0 ,   0, -9, -1,  0,  0,-,-,-,-, 0.00,27.78,30.29, 12.5,31,13.0, 31,32, 26,32
24024,20040127,22,-8,   0 ,   0, -7,  0,  0,  0,-,-,-,-,  T  ,27.73,30.26,  8.5,35,10.4, 35,34, 30,33
24024,20040128,3,-9,  -3*,   0,-13, -5, 68,  0,-,-,-,-,  T  ,27.75,30.30,  8.2,7,10.4, 23,10, 20,7
24024,20040129,2,-7,  -2 ,   0,-10, -3, 67,  0,HZ ,-,-,-,  T  ,27.75,30.27,  9.2,6,10.5, 20,9, 17,9
24024,20040130,13,-2,   0 ,   0, -2,  4,  0,  0,-,-,-,-, 0.00,27.49,30.00, 14.9,9,15.2, 26,8, 23,8
24024,20040131,25,8,  17 ,   0,  9, 13, 48,  0,-,-,-,-, 0.00,27.48,29.92,  3.8,6, 5.5, 13,7, 12,7
24025,20040101,37,21,  29 ,  11, 21, 26, 36,  0,-,-,-,-, 0.00,27.87,29.78,  1.7,25, 9.3, 24,30, 21,28
24025,20040102,41,9,  25 ,   7, 17, 23, 40,  0,-,-,-,-, 0.00,27.84,30.37, 12.4,30,17.3, 44,30, 40,31
24025,20040103,9,0,   0 , -13, -2,  3,  0,  0,-,-,-,-, 0.00,28.29,30.27,  8.2,35, 9.3, 29,30, 24,30
24025,20040104,6,-12,  -3 , -21, -6, -1, 68,  0,SN FG HZ ,-,-,-,  T  ,28.46,30.47,  9.8,35,10.0, 17,35, 15,35
24025,20040105,4,-8,  -2 , -20,-12, -3, 67,  0,-,-,-,-, 0.00,28.58,30.62, 14.5,28,15.9, 33,27, 28,28
24025,20040106,17,-5,   0 , -11, -8,  4,  0,  0,-,-,-,-, 0.00,28.44,30.45, 13.4,26,14.5, 28,26, 24,27
24025,20040107,17,-8,   0 , -12, -1,  6,  0,  0,-,-,-,-, 0.00,28.17,30.16,  2.3,7, 4.6, 14,11, 13,12
24025,20040108,21,14,  18 ,   1, 14, 17, 47,  0,SN FG HZ ,-,-,-,  T  ,28.31,30.27,  3.6,9, 5.8, 16,2, 15,2
24025,20040109,30,12,  21 ,   4, 19, 22, 44,  0,FG HZ ,-,-,-, 0.10,28.41,30.38,  2.1,14, 6.1, 13,14, 12,14
24025,20040110,33,8,  21 ,   4, 16, 18, 44,  0,FG+ FG FZFG ,-,-,-, 0.00,28.23,30.18,  1.4,23, 3.6, 18,27, 17,27
24025,20040111,44,24,  34 ,  17, 29, 33, 31,  0,-,-,-,-, 0.00,28.16,30.07, 15.4,29,16.6, 37,31, 32,31
24025,20040112,41,25,  33 ,  16, 27, 29, 32,  0,FG ,-,-,-, 0.00,28.33,30.28,  5.4,28, 6.9, 16,31, 14,30
24025,20040113,44,15,  30 ,  13, 26, 29, 35,  0,FG ,-,-,-, 0.00,28.28,30.23,  2.4,20, 9.1, 29,27, 23,27
24025,20040114,41,23,  32 ,  15, 23, 28, 33,  0,FG ,-,-,-, 0.00,28.23,30.15,  7.4,32,13.0, 32,30, 26,30
24025,20040115,52,19,  36*,  19, 26, 30, 29,  0,FG ,-,-,-, 0.00,27.97,29.90,  2.9,23, 5.1, 17,27, 15,27
24025,20040116,44,26,  35 ,  18, 30, 32, 30,  0,-,-,-,-, 0.00,27.96,29.88,  5.1,30, 7.4, 23,34, 21,33
24025,20040117,38,21,  30 ,  13, 26, 30, 35,  0,FG ,-,-,-, 0.00,28.23,30.15, 10.0,33,10.3, 20,33, 17,35
24025,20040118,21,4,  13 ,  -4, -1,  7, 52,  0,-,-,-,-, 0.00,28.39,30.37,  6.7,4, 9.4, 21,35, 20,35
24025,20040119,18,6,  12 ,  -5,  3, 11, 53,  0,-,-,-,-,  T  ,28.21,30.18, 12.2,11,12.5, 22,12, 20,12
24025,20040120,31,17,  24 ,   6, 17, 21, 41,  0,-,-,-,-, 0.00,28.23,30.18,  2.7,30, 5.9, 18,26, 14,25
24025,20040121,37,13,  25 ,   7, 15, 23, 40,  0,-,-,-,-,  T  ,28.26,30.20, 12.6,32,15.7, 32,34, 26,35
24025,20040122,40,9,  25 ,   7, 12, 20, 40,  0,-,-,-,-,  T  ,28.25,30.21,  3.9,23, 7.9, 17,20, 16,19
24025,20040123,47,22,  35 ,  17, 26, 34, 30,  0,-,-,-,-, 0.00,27.93,29.84,  9.5,31,15.9, 37,31, 31,31
24025,20040124,22,10,  16 ,  -2, 10, 14, 49,  0,SN FG+ FG FZFG ,-,-,-,  T  ,28.05,29.99, 18.3,10,19.1, 33,12, 30,11
24025,20040125,19,7,  13 ,  -5, 13, 16, 52,  0,SN FG ,-,-,-,  T  ,27.87,29.81,  6.8,8,15.8, 35,31, 29,32
24025,20040126,7,-5,   0 , -18, -8, -1,  0,  0,-,-,-,-,  T  ,28.26,30.26, 18.4,32,18.5, 35,31, 30,31
24025,20040127,16,-14,   0 , -18, -9, -3,  0,  0,FG ,-,-,-,  T  ,28.26,30.29,  6.2,35,12.3, 35,32, 28,33
24025,20040128,-5,-13,  -9*, -28,-17,-10, 74,  0,-,-,-,-,  T  ,28.37,30.40,  5.8,4,11.9, 29,11, 25,11
24025,20040129,-4,-10,  -7 , -26,-13, -8, 72,  0,SN FG HZ ,-,-,-,  T  ,28.31,30.35,  9.9,7,10.9, 25,9, 23,9
24025,20040130,3,-7,  -2 , -22, -7, -2, 67,  0,FG HZ ,-,-,-,  T  ,28.14,30.15, 18.7,10,18.9, 35,11, 29,11
24025,20040131,15,2,   0 , -11,  3,  8,  0,  0,FG HZ ,-,-,-, 0.00,27.99,29.97,  5.3,7, 7.9, 35,12, 29,12
24027,20040101,31,19,  25 ,   6, 18, 23, 40,  0,HZ ,-,-,-,  T  ,23.15,29.85, 16.5,21,17.2, 49,21, 41,21
24027,20040102,29,5,  17 ,  -2, 13, 17, 48,  0,SN FG+ FG FZFG ,-,-,-, 0.01,23.17,29.91, 13.2,25,14.3, 33,28, 29,29
24027,20040103,10,-1,   0 , -13,  1,  5,  0,  0,FG ,-,-,-, 0.00,23.13,30.02,  5.0,24, 8.0, 21,25, 20,25
24027,20040104,16,1,   0 ,  -9,  0,  6,  0,  0,HZ ,-,-,-, 0.00,23.31,30.24, 18.2,25,18.4, 32,25, 29,25
24027,20040105,11,1,   0 , -12, -1,  5,  0,  0,SN FG HZ ,-,-,-,  T  ,23.44,30.42, 16.9,26,18.5, 40,28, 32,28
24027,20040106,9,-5,   0 , -16,  0,  4,  0,  0,SN FG HZ ,-,-,-, 0.01,23.48,30.50,  2.2,26, 4.1, 22,29, 18,29
24027,20040107,25,9,  17 ,  -2, 12, 15, 48,  0,SN FG BR ,-,-,-,  T  ,23.38,30.28,  5.4,24, 6.5, 25,27, 22,26
24027,20040108,34,24,  29 ,  10, 23, 27, 36,  0,-,-,-,-, 0.01,23.57,30.40, 12.9,25,14.8, 30,25, 25,26
24027,20040109,32,17,  25 ,   6, 19, 23, 40,  0,FG ,-,-,-, 0.00,23.70,30.54,  2.9,24, 4.7, 20,24, 17,24
24027,20040110,20,3,  12 ,  -7,  9, 11, 53,  0,FG+ FG FZFG ,-,-,-,  T  ,23.59,30.54,  0.9,22, 2.1, 10,22, 10,22
24027,20040111,18,-2,   0 , -11,  5,  7,  0,  0,FG+ FG FZFG ,-,-,-, 0.00,23.51,30.52,  1.6,22, 2.2,  8,22,  7,21
24027,20040112,16,-1,   0 , -11,  3,  6,  0,  0,FG ,-,-,-, 0.00,23.61,30.64,  2.7,23, 3.6,  9,20,  8,25
24027,20040113,21,-1,  10 ,  -9,  4,  8, 55,  0,FG ,-,-,-, 0.00,23.68,30.70,  2.2,25, 4.6, 16,25, 16,25
24027,20040114,28,4,  16 ,  -3, 10, 15, 49,  0,-,M  ,-,M   , 0.00,23.56,30.50,  0.4,28, 2.8,  8,28,  8,28
24027,20040115,20,6,  13 ,  -6, 10, 13, 52,  0,FG ,-,-,-, 0.00,23.35,30.21,  1.4,24, 2.1, 13,24, 12,23
24027,20040116,26,9,  18 ,  -1, 12, 16, 47,  0,-,-,-,-, 0.00,23.31,30.16,  6.3,26, 7.2, 17,25, 17,25
24027,20040117,18,1,  10 ,  -9,  7,  9, 55,  0,FG+ FG FZFG ,-,-,-, 0.00,23.43,30.38,  2.6,25, 4.0, 12,27, 12,26
24027,20040118,15,-5,   0*, -14,  2,  5,  0,  0,FG+ FG FZFG ,-,-,-, 0.00,23.40,30.38,  1.2,26, 1.8, 10,27,  9,27
24027,20040119,29,10,  20 ,   1, 16, 20, 45,  0,-,-,-,-, 0.00,23.34,30.18, 12.6,25,13.6, 29,25, 26,26
24027,20040120,25,9,  17 ,  -2, 16, 17, 48,  0,SN FG ,-,-,-,  T  ,23.39,30.25,  1.5,3, 5.2, 22,4, 18,4
24027,20040121,24,5,  15 ,  -4, 12, 14, 50,  0,FG+ FG FZFG ,-,-,-, 0.00,23.52,30.43, 10.7,25,11.0, 26,25, 24,25
24027,20040122,26,6,  16 ,  -3,  9, 15, 49,  0,-,-,-,-, 0.00,23.55,30.47, 14.3,25,14.4, 31,26, 28,26
24027,20040123,33,18,  26 ,   7,  9, 20, 39,  0,-,-,-,-, 0.00,23.42,30.22, 15.7,26,16.1, 30,25, 28,25
24027,20040124,31,9,  20 ,   1, 11, 18, 45,  0,FG ,-,-,-,  T  ,23.10,29.83,  6.1,25, 6.9, 28,27, 24,27
24027,20040125,25,7,  16 ,  -3, 11, 15, 49,  0,SN FG FZFG UP HZ BLSN ,-,-,-,  T  ,23.04,29.79, 22.0,27,22.4, 40,26, 36,27
24027,20040126,19,3,  11 ,  -8,  6, 10, 54,  0,SN FG HZ ,-,-,-,  T  ,23.30,30.20, 19.0,26,19.2, 37,28, 32,26
24027,20040127,26,9,  18 ,  -1, 13, 18, 47,  0,SN FG ,-,-,-,  T  ,23.33,30.19, 13.0,25,13.4, 33,27, 30,27
24027,20040128,34,23,  29 ,   9, 23, 26, 36,  0,FG ,-,-,-,  T  ,23.30,30.06, 20.8,26,21.0, 39,28, 35,28
24027,20040129,34,27,  31 ,  11, 26, 29, 34,  0,-,-,-,-, 0.00,23.33,30.07, 24.5,26,24.6, 40,26, 36,26
24027,20040130,38,24,  31*,  11, 25, 28, 34,  0,-,-,-,-,  T  ,23.19,29.87, 13.3,25,16.0, 35,26, 29,27
24027,20040131,24,8,  16 ,  -4,  9, 14, 49,  0,-,-,-,-, 0.00,23.14,29.90, 13.7,27,16.1, 31,25, 26,25
24028,20040101,52,22,  37 ,  13, 17, 31, 28,  0,-,-,-,-, 0.00,25.71,29.80,  3.3,25, 7.7, 33,27, 24,26
24028,20040102,47,20,  34 ,  10, 16, 30, 31,  0,-,-,-,-, 0.00,25.69,29.75, 12.4,28,12.8, 38,27, 29,27
24028,20040103,28,15,  22 ,  -2, 15, 20, 43,  0,SN FG ,-,-,-,  T  ,25.81,29.98,  9.6,11,11.0, 23,10, 20,10
24028,20040104,15,-3,   0 , -18,  0,  4,  0,  0,SN FG HZ ,-,-,-,  T  ,26.00,30.28,  6.2,8, 7.4, 17,3, 15,3
24028,20040105,1,-27, -13*, -37,-14, -9, 78,  0,SN FG HZ ,-,-,-,  T  ,26.24,30.66,  2.6,34, 5.8, 16,30, 14,31
24028,20040106,13,-29,  -8 , -32,-13, -8, 73,  0,-,-,-,-, 0.00,26.17,30.61,  2.3,3, 5.8, 13,11, 12,11
24028,20040107,39,8,  24 ,   0, 16, 21, 41,  0,-,-,-,-, 0.11,25.85,30.08,  1.5,29, 5.7, 32,28, 25,28
24028,20040108,42,18,  30 ,   6, 23, 28, 35,  0,-,-,-,-, 0.00,26.03,30.20,  6.0,30, 7.5, 36,28, 26,27
24028,20040109,46,15,  31 ,   7, 21, 25, 34,  0,-,-,-,-, 0.00,26.20,30.44,  3.0,33, 3.7, 13,29, 10,29
24028,20040110,54,14,  34 ,  10, 23, 28, 31,  0,FG ,-,-,-, 0.00,26.06,30.23,  2.3,29, 3.8, 26,28, 20,28
24028,20040111,49,23,  36 ,  12, 25, 30, 29,  0,-,-,-,-, 0.00,26.03,30.18,  4.2,33, 5.3, 12,32, 10,34
24028,20040112,49,20,  35 ,  11, 25, 28, 30,  0,-,-,-,-, 0.00,26.13,30.32,  4.4,32, 5.8, 16,31, 13,29
24028,20040113,55,17,  36 ,  12, 23, 29, 29,  0,-,-,-,-, 0.00,26.13,30.30,  3.3,30, 4.4, 16,28, 13,28
24028,20040114,54,26,  40 ,  16, 23, 31, 25,  0,-,-,-,-, 0.00,26.05,30.20,  2.8,31, 4.9, 13,29, 10,30
24028,20040115,49,19,  34 ,  10, 24, 29, 31,  0,-,-,-,-, 0.00,25.82,29.95,  3.6,31, 4.7, 16,32, 13,31
24028,20040116,51,27,  39 ,  15, 27, 32, 26,  0,-,-,-,-, 0.00,25.81,29.92,  7.0,32, 8.1, 26,36, 23,1
24028,20040117,49,25,  37 ,  13, 26, 30, 28,  0,-,-,-,-, 0.00,25.99,30.14,  4.8,32, 7.0, 16,30, 14,30
24028,20040118,35,22,  29 ,   5, 26, 28, 36,  0,FG ,-,-,-, 0.00,25.96,30.13,  6.3,12, 7.0, 14,10, 12,11
24028,20040119,47,16,  32 ,   8, 23, 27, 33,  0,FG+ FG FZFG ,-,-,-, 0.00,25.89,30.04,  5.7,31, 6.9, 26,33, 21,33
24028,20040120,39,24,  32 ,   8, 26, 29, 33,  0,-,-,-,-, 0.00,26.00,30.16,  5.2,31, 5.8, 18,34, 14,34
24028,20040121,43,18,  31 ,   7, 20, 25, 34,  0,-,-,-,-, 0.00,26.05,30.25,  6.8,32, 7.5, 20,33, 16,32
24028,20040122,48,16,  32 ,   8, 15, 25, 33,  0,-,M  ,-,M   , 0.00,26.04,30.23,  5.5,30, 6.3, 18,27, 15,28
24028,20040123,55,24,  40 ,  15, 16, 30, 25,  0,-,-,-,-, 0.00,25.83,29.94,  6.7,31, 8.3, 31,28, 22,30
24028,20040124,52,22,  37 ,  12, 21, 28, 28,  0,FG ,-,-,-, 0.00,25.62,29.82,  9.7,13,10.4, 26,16, 21,17
24028,20040125,38,13,  26 ,   1, 15, 20, 39,  0,FG HZ ,-,-,-,  T  ,25.57,30.43,  9.4,36,12.4, 31,34, 25,34
24028,20040126,33,4,  19 ,  -6,  5, 13, 46,  0,-,-,-,-, 0.00,25.88,30.13,  7.1,33, 9.1, 29,34, 24,35
24028,20040127,43,3,  23 ,  -2,  7, 17, 42,  0,-,-,-,-, 0.00,25.87,30.08,  4.4,31,10.8, 38,30, 31,29
24028,20040128,36,1,  19 ,  -7,  5, 13, 46,  0,-,-,-,-, 0.00,25.82,30.05,  6.5,11, 8.2, 17,11, 14,12
24028,20040129,47,24,  36 ,   9, 21, 29, 29,  0,-,-,-,-, 0.00,25.81,29.93,  1.3,31, 6.5, 18,33, 14,33
24028,20040130,55,24,  40*,  13, 24, 33, 25,  0,-,-,-,-,  T  ,25.67,29.74,  2.5,28, 6.0, 25,28, 21,29
24028,20040131,45,24,  35 ,   8, 20, 29, 30,  0,-,-,-,-, 0.00,25.66,29.74,  2.6,36, 6.9, 24,30, 18,5
24029,20040101,32,11,  22 ,   1, 14, 19, 43,  0,-,M  ,-,M   , 0.00,25.56,29.87,  0.7,33, 3.7, 17,34, 15,35
24029,20040102,42,0,  21 ,   0,  7, 12, 44,  0,SN FG HZ ,M  ,-,M   ,  T  ,25.68,30.13,  8.3,30,10.6, 40,24, 35,24
24029,20040103,6,-6,   0 , -20, -4,  0, 65,  0,FG HZ ,M  ,-,M   ,  T  ,25.87,30.20,  5.3,31, 5.9, 14,30, 13,30
24029,20040104,-1,-6,  -4 , -24,-11, -6, 69,  0,HZ ,M  ,-,M   , 0.01,26.08,30.46,  8.7,32, 9.1, 18,31, 17,30
24029,20040105,4,-20,  -8*, -28,-19,-10, 73,  0,FG HZ ,M  ,-,M   , 0.00,26.21,30.68,  2.9,22, 4.0, 14,22, 10,22
24029,20040106,13,-20,  -4 , -24,-14, -5, 69,  0,-,M  ,-,M   , 0.00,26.04,30.45,  0.9,32, 3.9, 12,19, 10,29
24029,20040107,29,-1,  14 ,  -6,  6, 12, 51,  0,SN FG ,M  ,-,M   , 0.02,25.80,30.07,  1.6,25, 3.8, 15,29, 13,30
24029,20040108,41,20,  31 ,  10, 23, 27, 34,  0,-,-,-,-, 0.00,26.00,30.21,  1.7,21, 3.9, 10,18, 10,18
24029,20040109,39,15,  27 ,   6, 19, 24, 38,  0,-,-,-,-, 0.00,26.16,30.40,  0.9,18, 1.9, 12,3,  9,2
24029,20040110,37,17,  27 ,   6, 20, 25, 38,  0,-,-,-,-, 0.00,26.01,30.19,  0.6,17, 2.4, 13,24, 12,23
24029,20040111,45,17,  31 ,  10, 19, 25, 34,  0,-,-,-,-, 0.00,26.02,30.23,  0.8,21, 2.0, 10,20,  9,20
24029,20040112,42,17,  30 ,   9, 18, 24, 35,  0,-,M  ,-,M   , 0.00,26.10,30.33,  0.1,31, 1.0,  7,1,  7,19
24029,20040113,44,17,  31 ,  10, 21, 27, 34,  0,-,M  ,-,M   , 0.00,26.08,30.28,  1.1,28, 2.7, 15,28, 14,28
24029,20040114,42,22,  32 ,  11, 22, 27, 33,  0,-,-,-,-, 0.00,25.99,30.18,  0.2,21, 1.6,  9,22,  9,22
24029,20040115,44,20,  32 ,  11, 22, 28, 33,  0,-,-,-,-, 0.00,25.77,29.95,  0.6,34, 2.3, 10,34,  9,20
24029,20040116,42,23,  33 ,  12, 24, 30, 32,  0,-,-,-,-, 0.00,25.89,30.03,  5.1,31, 7.3, 25,32, 21,32
24029,20040117,41,18,  30 ,   9, 21, 25, 35,  0,-,-,-,-, 0.00,26.00,30.19,  0.4,36, 2.3,  9,4,  8,3
24029,20040118,26,16,  21 ,   0, 18, 19, 44,  0,FG+ FG FZFG ,-,-,-, 0.00,25.89,30.13,  0.1,34, 1.2,  8,32,  7,31
24029,20040119,39,20,  30 ,   9, 26, 30, 35,  0,FG ,-,-,-,  T  ,25.88,30.06,  7.4,31, 8.5, 29,32, 22,31
24029,20040120,35,18,  27 ,   6, 28, 30, 38,  0,SN FG ,-,-,-,  T  ,26.03,30.21,  6.4,30, 7.2, 21,30, 20,30
24029,20040121,37,16,  27 ,   6, 20, 25, 38,  0,-,-,-,-, 0.00,26.06,30.28,  4.7,31, 5.8, 18,30, 17,32
24029,20040122,46,17,  32 ,  11, 20, 28, 33,  0,-,-,-,-, 0.00,25.99,30.15,  1.8,20, 4.7, 15,26, 13,29
24029,20040123,48,30,  39*,  17, 25, 34, 26,  0,-,-,-,-, 0.00,25.80,29.89,  2.2,28, 5.8, 22,24, 20,24
24029,20040124,37,26,  32 ,  10, 27, 30, 33,  0,FG ,-,-,-, 0.00,25.50,30.82,  2.8,29, 4.8, 31,29, 28,29
24029,20040125,26,2,  14 ,  -8,  3,  7, 51,  0,FG HZ ,-,-,-,  T  ,25.71,29.94, 12.4,32,12.9, 33,31, 30,29
24029,20040126,13,0,   0 , -15, -2,  4,  0,  0,HZ ,-,-,-,  T  ,25.89,30.21,  0.3,3, 1.8,  9,30,  9,30
24029,20040127,34,-8,  13 ,  -9, -3,  5, 52,  0,HZ ,-,-,-, 0.00,25.87,30.14,  7.4,31,10.3, 30,29, 28,31
24029,20040128,44,-10,  17 ,  -6, -3,  4, 48,  0,-,-,-,-, 0.00,25.75,30.07,  3.1,31, 4.6, 39,33, 30,1
24029,20040129,23,8,  16 ,  -7, 12, 16, 49,  0,-,-,-,-,  T  ,25.76,29.99,  1.2,35, 3.1, 22,29, 20,29
24029,20040130,45,16,  31 ,   8, 22, 27, 34,  0,HZ ,-,-,-, 0.00,25.53,30.40,  3.8,31, 7.1, 29,31, 25,31
24029,20040131,39,15,  27 ,   4, 11, 21, 38,  0,-,-,-,-, 0.00,25.66,29.80,  2.2,25, 6.2, 22,28, 20,27
24030,20040101,55,23,  39 ,  15, 12, 29, 26,  0,-,-,-,-, 0.00,25.41,29.82,  6.6,25,12.0, 35,30, 28,30
24030,20040102,47,26,  37 ,  13, 12, 28, 28,  0,HZ ,-,-,-, 0.00,25.39,29.78, 16.6,30,17.5, 46,30, 41,30
24030,20040103,30,12,  21 ,  -3, 14, 19, 44,  0,SN FG ,-,-,-, 0.02,25.48,29.98,  8.6,11, 9.5, 20,11, 17,9
24030,20040104,20,-4,   0 , -16,  5,  8,  0,  0,SN FG HZ ,-,-,-, 0.02,25.63,30.25,  4.1,7, 5.7, 16,6, 14,6
24030,20040105,0,-19,  -9*, -33,-11, -7, 74,  0,SN FG HZ ,-,-,-,  T  ,25.87,30.64,  3.3,33, 9.8, 21,33, 18,32
24030,20040106,21,-11,   0 , -19, -2,  6,  0,  0,-,-,-,-, 0.00,25.83,30.55,  8.8,23,11.2, 28,21, 22,19
24030,20040107,44,12,  28 ,   4, 21, 26, 37,  0,-,-,-,-, 0.01,25.53,30.07,  3.6,23, 6.9, 24,20, 21,20
24030,20040108,45,21,  33 ,   9, 24, 29, 32,  0,-,-,-,-, 0.00,25.71,30.20, 10.3,30,13.3, 31,33, 25,33
24030,20040109,50,20,  35 ,  11, 24, 29, 30,  0,-,-,-,-, 0.00,25.88,30.42,  9.2,30,10.5, 24,33, 20,32
24030,20040110,62,20,  41 ,  17, 24, 32, 24,  0,-,-,-,-, 0.00,25.76,30.22, 10.5,26,11.4, 24,28, 22,27
24030,20040111,55,21,  38 ,  14, 22, 31, 27,  0,-,-,-,-, 0.00,25.72,30.17,  5.4,31, 8.2, 20,30, 18,31
24030,20040112,52,17,  35 ,  11, 20, 26, 30,  0,-,-,-,-, 0.00,25.82,30.34,  4.7,31, 6.4, 18,35, 16,34
24030,20040113,59,16,  38 ,  14, 19, 30, 27,  0,-,-,-,-, 0.00,25.82,30.31, 10.0,27,11.2, 25,29, 20,30
24030,20040114,57,22,  40 ,  16, 18, 30, 25,  0,-,-,-,-, 0.00,25.75,30.20,  8.7,30,10.2, 23,30, 18,30
24030,20040115,56,19,  38 ,  14, 19, 28, 27,  0,-,-,-,-, 0.00,25.51,29.96,  5.2,30, 7.8, 16,29, 15,30
24030,20040116,47,26,  37 ,  13, 23, 31, 28,  0,-,M  ,-,M   , 0.00,25.47,29.90, 12.6,33,13.3, 28,36, 24,35
24030,20040117,47,17,  32 ,   8, 24, 28, 33,  0,FG ,-,-,-, 0.00,25.64,30.14,  8.2,33, 9.7, 22,35, 20,34
24030,20040118,33,20,  27 ,   3, 25, 26, 38,  0,FG+ FG FZFG ,-,-,-, 0.00,25.65,30.17,  6.5,17, 7.2, 20,19, 17,20
24030,20040119,48,17,  33 ,   9, 21, 27, 32,  0,FG+ FG FZFG ,-,-,-, 0.00,25.55,30.05,  7.5,30,11.5, 30,31, 24,35
24030,20040120,36,21,  29 ,   5, 25, 29, 36,  0,-,-,-,-, 0.00,25.68,30.17,  7.1,32, 8.0, 15,34, 13,34
24030,20040121,45,15,  30 ,   5, 19, 25, 35,  0,-,-,-,-, 0.00,25.72,30.25,  8.9,31,10.3, 24,28, 20,34
24030,20040122,46,17,  32 ,   7, 15, 24, 33,  0,-,-,-,-, 0.00,25.74,30.26, 10.8,26,11.7, 26,25, 22,24
24030,20040123,60,21,  41*,  16, 11, 28, 24,  0,-,-,-,-, 0.00,25.52,29.97, 11.5,30,13.0, 35,33, 30,32
24030,20040124,45,21,  33 ,   8, 22, 28, 32,  0,FG ,-,-,-, 0.00,25.33,29.76, 14.3,16,14.6, 33,17, 29,18
24030,20040125,44,10,  27 ,   2, 18, 21, 38,  0,FG+ FG FZFG ,-,-,-,  T  ,25.21,30.04,  8.9,34,16.4, 32,36, 28,35
24030,20040126,29,2,  16 ,  -9,  4, 11, 49,  0,-,-,-,-, 0.00,25.54,30.13, 11.7,34,14.4, 37,34, 31,34
24030,20040127,45,3,  24 ,  -1,  6, 18, 41,  0,-,-,-,-, 0.00,25.57,30.11,  8.6,28,12.6, 36,29, 29,31
24030,20040128,38,0,  19 ,  -7,  6, 13, 46,  0,-,-,-,-, 0.00,25.51,30.08,  6.0,15, 8.4, 21,15, 17,17
24030,20040129,47,20,  34 ,   8, 20, 28, 31,  0,-,-,-,-, 0.00,25.50,29.97,  2.9,25,11.5, 24,31, 21,32
24030,20040130,56,19,  38 ,  12, 21, 30, 27,  0,-,-,-,-, 0.00,25.38,29.79,  7.5,22,10.9, 23,14, 18,14
24030,20040131,41,24,  33 ,   7, 23, 28, 32,  0,SN FG ,-,-,-,  T  ,25.33,29.76,  7.2,36,10.6, 25,35, 22,35
24032,20040101,51,20,  36 ,  15, 19, 30, 29,  0,-,-,-,-, 0.00,27.03,29.82,  7.2,25,10.4, 32,29, 28,28
24032,20040102,51,15,  33 ,  12, 17, 29, 32,  0,-,-,-,-, 0.00,26.98,29.75,  7.9,29,12.6, 35,34, 29,34
24032,20040103,15,8,  12 ,  -9,  3,  9, 53,  0,SN FG ,-,-,-,  T  ,27.32,30.19,  5.7,3, 7.7, 16,34, 13,34
24032,20040104,9,-2,   0 , -17, -1,  3,  0,  0,SN FG ,-,-,-, 0.05,27.46,30.39,  8.4,36, 8.9, 16,34, 14,35
24032,20040105,2,-15,  -6*, -26,-14, -7, 71,  0,HZ ,-,-,-,  T  ,27.66,30.72,  9.0,29,10.2, 23,30, 20,28
24032,20040106,14,-16,  -1 , -21,-13, -5, 66,  0,-,-,-,-, 0.00,27.58,30.62,  9.0,25, 9.4, 18,27, 16,27
24032,20040107,31,-7,  12 ,  -8,  7, 14, 53,  0,-,-,-,-, 0.00,27.23,30.13,  0.5,21, 4.1, 12,33, 10,33
24032,20040108,26,18,  22 ,   2, 19, 22, 43,  0,SN FG ,-,-,-,  T  ,27.36,30.21,  2.9,1, 5.3, 18,8, 16,7
24032,20040109,44,20,  32 ,  12, 25, 28, 33,  0,FG ,-,-,-,  T  ,27.53,30.38,  4.1,27, 5.4, 15,32, 13,23
24032,20040110,53,14,  34 ,  14, 24, 28, 31,  0,-,-,-,-,  T  ,27.34,30.19,  7.1,25, 7.5, 17,22, 15,22
